MLS ID,Sale Price,Close Date,Address,Zip Code,Total Sq. Ft.,Lot Size,Latitude,Longitude,High School,High School Rank,Middle School,Middle School Rank,Elementary School,Elementary School Rank
7159634,240000.0,2021-01-04,538 Observatory DR,80904,1078.0,1678.0,38.8417,-104.841963,Odyssey Early College And Career Options,3,Ellicott Middle School,3,Queen Palmer Elementary School,3
8094676,245000.0,2021-01-05,498 Granite LN,80813,1200.0,50529.6,38.8156225,-105.20389479999999,Civa Charter Academy,1,NaN,NaN,Academy For Advanced And Creative Learning,1
9343804,248900.0,2021-01-08,4621 Ports Down LN,80911,1501.0,966.0,38.7685521,-104.74108299999999,Palmer High School,1,Skyview Middle School,NaN,Penrose Elementary School,NaN
6217245,249000.0,2021-01-04,2460 Hatch CR,80918,1260.0,773.0,38.932766,-104.78107299999999,Cripple Creek-Victor Junior-Senior High School,4,Sabin Middle School,3,High Plains Elementary School,3
1629834,250000.0,2021-01-04,4210 Autumn Heights DR #C,80906,1184.0,1078.0,38.772282,-104.821088,Discovery High School,2,Eagleview Middle School,2,Rockrimmon Elementary School,3
8534088,251000.0,2021-01-06,2536 E Willamette AV,80909,1085.0,7508.0,38.841289,-104.780919,Rampart High School,0,West Middle School,1,Ellicott Elementary School,1
9528914,253500.0,2021-01-08,7427 Colonial LN,80817,1720.0,7659.0,38.7299623,-104.69082890000001,Harrison High School,2,NaN,3,Lake George Charter School,3
1783955,253900.0,2021-01-08,4603 Ports Down LN,80911,1501.0,966.0,38.7685521,-104.74108299999999,Eastlake High School Of Colorado Springs,1,Sproul Junior High School,NaN,NaN,NaN
5001220,255000.0,2021-01-05,5074 Masheena LN,80917,1594.0,629.0,38.8832786,-104.7336286,Mesa Ridge High School,2,NaN,1,Rocky Mountain Classical Academy,1
8313082,260000.0,2021-01-08,265 Independence RD,80813,768.0,47480.4,38.9427604,-104.7903635,Discovery High School,2,Jenkins Middle School,3,Penrose Elementary School,3
2871217,262000.0,2021-01-08,453 Rolling Hills DR,80919,1088.0,421.0,38.928151,-104.818287,Doherty High School,4,Fox Meadow Middle School,4,Rockrimmon Elementary School,4
6102958,264000.0,2021-01-05,1224 Houston AV,80905,894.0,9572.0,38.8040744,-104.80546140000001,Aspen Valley Campus,5,Galileo School Of Math And Science,5,Buena Vista Elementary School,2
4630583,265000.0,2021-01-05,3147 W Pikes Peak AV,80904,791.0,4456.0,38.8547877,-104.87359040000001,Civa Charter Academy,3,Janitell Junior High School,3,Cresson Elementary School,2
7648395,265000.0,2021-01-05,605 Cougar Bluff PT #202,80906,1104.0,1031.0,38.7685661,-104.8147657,The Vanguard School (High),2,Sproul Junior High School,2,Widefield District 3 Preschool,2
3862720,272000.0,2021-01-07,6950 Kipling ST,80911,2168.0,8800.0,38.7309247,-104.7064561,Coronado High School,2,NaN,3,NaN,4
5641156,282000.0,2021-01-08,1635 Little Bear Creek PT #7,80904,1132.0,451.0,38.8260556,-104.857127,Harrison High School,NaN,Sabin Middle School,3,High Plains Elementary School,0
4608088,284000.0,2021-01-08,10108 W Dartmouth AV,80227,1684.0,741.0,38.7345788,-104.7226922,Mesa Ridge High School,2,Mountain Ridge Middle School,2,Oak Creek Elementary School,2
3064407,285000.0,2021-01-04,6 OTOWI DR,80911,1188.0,6000.0,38.73812849999999,-104.72491009999999,Zebulon Pike,2,Eagleview Middle School,2,Queen Palmer Elementary School,2
8284355,293180.0,2021-01-05,4555 N Anjelina CR,80916,1257.0,6615.0,38.7999249,-104.7441411,NaN,1,The Vanguard School (Middle),1,Sunrise Elementary School,1
2679529,300000.0,2021-01-07,2066 Palm DR,80918,1964.0,1086.0,38.8924568,-104.7877441,Mesa Ridge High School,3,Holmes Middle School,2,Widefield District 3 Preschool,3
1630276,300000.0,2021-01-04,511 Fountain Mesa RD,80817,1138.0,12971.0,38.6875103,-104.6942002,Widefield High School,1,Fox Meadow Middle School,2,NaN,1
4998880,303000.0,2021-01-08,2665 Helton CT,80916,1340.0,8187.0,38.7928864,-104.7382166,Sierra High School,4,Janitell Junior High School,4,Carver Elementary School,4
5606952,305000.0,2021-01-06,2011 Wold AV,80909,1862.0,8820.0,38.8616828,-104.7528915,Launch High School,1,West Middle School,1,High Plains Elementary School,2
1399673,305000.0,2021-01-04,2165 Ambleside DR,80915,1064.0,11310.0,38.8642667,-104.70290229999999,Welte Education Center,2,Watson Junior High School,3,Rockrimmon Elementary School,2
9831107,305000.0,2021-01-06,424 Lost Lake DR,80814,1906.0,43995.6,38.9520079,-105.2264172,James Irwin Charter High School,NaN,Watson Junior High School,NaN,Stratton Meadows Elementary School,2
4912968,308351.0,2021-01-05,5356 Necker HT,80922,1812.0,2396.0,38.9108313,-104.68432879999999,Mitchell High School,3,Panorama Middle School,3,Mountain Song Community School,
3814741,308500.0,2021-01-05,11250 Florence ST #9A,80640,1639.0,120.0,39.9011336,-104.8707272,Power Technical Early College,2,Russell Middle School,1,Otero Elementary School,2
1846499,310000.0,2021-01-05,1015 N Murray BL,80915,1856.0,7700.0,38.847959,-104.7477415,NaN,1,Fountain Middle School,1,Martin Luther King Junior Elementary School,0
3762537,310000.0,2021-01-08,6458 Ferndale DR,80923,1014.0,6050.0,38.9245195,-104.7022872,Vista Ridge High School,3,James Irwin Charter Middle School,3,Midland Elementary School,4
3140531,310000.0,2021-01-06,2710 W Bijou ST,80904,867.0,5549.0,38.851503,-104.863821,Prairie View High School,3,Sabin Middle School,3,Talbott Steam Innovation School,2
2157488,311000.0,2021-01-05,2706 N Chestnut ST,80907,1346.0,3080.0,38.8703727,-104.8363187,Mitchell High School,3,Horizon Middle School,3,Venetucci Elementary School,4
9485099,314000.0,2021-01-04,1495 Prado DR,80817,1642.0,6670.0,38.7309812,-104.72819109999999,Vista Ridge High School,2,NaN,2,Bricker Elementary School,2
6489326,315000.0,2021-01-06,4851 Castledown RD,80917,2037.0,2322.0,38.8862791,-104.7357357,Coronado High School,2,Skyview Middle School,1,Grant Elementary School,1
3874367,315000.0,2021-01-06,4903 Palmer Park BL,80915,1375.0,13500.0,38.8540628,-104.73710009999999,Coronado High School,1,Prairie View Middle School,1,Aragon Elementary School,1
2201798,315000.0,2021-01-06,312 Cobblestone DR,80906,2206.0,825.0,38.7755829,-104.8191095,Mesa Ridge High School,2,Jack Swigert Aerospace Academy,2,Soaring Eagles Elementary School,3
6441046,320000.0,2021-01-06,1003 Gilfin CR,80915,1583.0,15200.0,38.84715660000001,-104.7328392,Doherty High School,1,Skyview Middle School,1,Madison Elementary School,1
5502027,325000.0,2021-01-07,6855 Cedar Edge DR,80911,1230.0,7287.0,38.732506,-104.6844054,Mitchell High School,NaN,West Middle School,3,Evans International Elementary School,NaN
5952945,325000.0,2021-01-07,785 Hubbell DR,80911,2489.0,8193.0,38.7457106,-104.7274392,Harrison High School,NaN,Holmes Middle School,2,Summit Elementary School,NaN
1408309,325000.0,2021-01-04,2333 E Willamette ST,80909,1397.0,5250.0,38.8407273,-104.78617840000001,Mitchell High School,NaN,Watson Junior High School,1,Rocky Mountain Classical Academy,NaN
9504168,325000.0,2021-01-04,5345 Del Paz DR,80918,1600.0,8900.0,38.9081369,-104.7714878,NaN,NaN,Sabin Middle School,2,Belle Creek Charter School,NaN
9675815,325000.0,2021-01-08,911 Raymond PL,80905,1786.0,6030.0,38.8466931,-104.8325339,NaN,NaN,Jack Swigert Aerospace Academy,2,Wilson Elementary School,NaN
3851439,325000.0,2021-01-07,1326 Shasta DR,80910,1697.0,6800.0,38.8124842,-104.7711687,NaN,NaN,Fox Meadow Middle School,NaN,Ridgeview Elementary School,NaN
6982741,336900.0,2021-01-05,5506 Prairie Wheat VW,80917,2700.0,3861.0,38.878587,-104.7248943,NaN,NaN,Jack Swigert Aerospace Academy,1,Mountain Song Community School,NaN
6291115,340000.0,2021-01-07,10625 Double D RD,80817,1682.0,22050.0,38.6773687,-104.66600179999999,NaN,NaN,Janitell Junior High School,2,Academy For Advanced And Creative Learning,NaN
9545704,340000.0,2021-01-04,7812 Tango LN,80923,1558.0,3055.0,38.9131882,-104.68399529999999,NaN,NaN,Watson Junior High School,3,Talbott Steam Innovation School,NaN
8340139,345000.0,2021-01-06,7911 Wagonwood PL,80908,1908.0,5248.98,38.9469197,-104.6855577,NaN,3,Galileo School Of Math And Science,3,Carver Elementary School,NaN
1286932,346500.0,2021-01-04,2319 Woodpark DR,80951,1431.0,5000.0,38.8660617,-104.6685982,NaN,2,Russell Middle School,3,Henry Elementary School,NaN
8557480,350000.0,2021-01-05,5327 Standard DR,80922,2232.0,5213.0,38.9091156,-104.687731,NaN,2,North Middle School,3,Oak Creek Elementary School,NaN
1218528,351500.0,2021-01-04,5722 Cassina DR,80923,1708.0,3486.0,38.9144983,-104.6846787,Vista Ridge High School,3,Carmel Middle School,3,Henry Elementary School,NaN
2788652,352000.0,2021-01-05,1703 Alexander LN,80909,2146.0,7948.0,38.8570161,-104.78571,Power Technical Early College,1,NaN,1,NaN,NaN
8216690,354000.0,2021-01-08,2005 E Flintlock TE,80920,2428.0,9017.0,38.9445397,-104.7888099,Sand Creek High School,2,Sabin Middle School,3,NaN,NaN
3903010,360000.0,2021-01-07,10904 Quincy Marr DR,80831,1602.0,11762.0,38.93494829999999,-104.6245483,Vista Ridge High School,0,Fountain Middle School,3,NaN,NaN
1465879,360000.0,2021-01-08,6012 John Muir TR,80927,1932.0,3190.0,38.927127,-104.659456,Achieve Online,3,Skyview Middle School,3,NaN,NaN
1223014,360000.0,2021-01-05,590 Crosstrail DR,80906,1782.0,12434.0,38.7807061,-104.8168593,Aspen Valley Campus,2,Skyview Middle School,2,NaN,NaN
5223679,360000.0,2021-01-05,3145 Cortina DR,80918,1753.0,7665.0,38.911533,-104.76929990000001,Patriot High School,2,Horizon Middle School,2,NaN,NaN
3818839,360000.0,2021-01-04,3939 Ranch Bluff CT,80922,2145.0,7327.0,38.8877338,-104.69320929999999,Vista Ridge High School,2,Skyview Middle School,3,NaN,4
8887948,360500.0,2021-01-05,1321 Eagle View DR,80909,2540.0,6850.0,38.8520396,-104.786823,Harrison High School,1,Skyview Middle School,1,NaN,4
8973748,361000.0,2021-01-07,719 W Kiowa ST,80905,1592.0,6519.0,38.8353262,-104.8382339,Doherty High School,3,Galileo School Of Math And Science,3,NaN,3
4321291,362000.0,2021-01-05,1428 N Prospect ST,80907,756.0,9195.0,38.85458879999999,-104.8097813,Sand Creek High School,1,Mountain Ridge Middle School,2,NaN,3
7023458,362500.0,2021-01-04,605 Red Feather LN,80863,2427.0,28314.0,39.0028302,-105.05859540000002,Achieve Online,3,Falcon Middle School,3,NaN,3
3299194,362500.0,2021-01-08,10180 Seawolf DR,80925,2697.0,5600.0,38.7364623,-104.6386387,Palmer High School,2,Skyview Middle School,3,NaN,NaN
2373397,364500.0,2021-01-04,6375 Pushmataha DR,80915,2669.0,7335.5,38.8593502,-104.7091444,Community Prep Charter School,5,Fox Meadow Middle School,3,NaN,2
1479485,370000.0,2021-01-05,11250 Florence ST #6D,80640,1853.0,100.0,39.9011336,-104.8707272,Woodland Park High School,2,Russell Middle School,1,NaN,2
4936087,375000.0,2021-01-05,1324 N Corona ST,80903,1407.0,7500.0,38.8526668,-104.815764,Mesa Ridge High School,1,Horizon Middle School,2,NaN,3
3050374,377000.0,2021-01-06,20560 Sahara DR,80831,1344.0,217800.0,38.942605,-104.448103,Pikes Peak Early College,NaN,Galileo School Of Math And Science,NaN,NaN,NaN
5802215,380000.0,2021-01-04,6209 San Mateo DR,80911,2864.0,6548.0,38.7602156,-104.70862530000001,Prairie View High School,2,West Middle School,2,NaN,2
8236076,380000.0,2021-01-05,7842 Dry Willow WY,80908,3280.0,6037.0,38.9461535,-104.6870348,Community Prep Charter School,3,North Middle School,3,NaN,2
5837111,382000.0,2021-01-07,4518 Moffat LN,80915,2281.0,7400.0,38.8480675,-104.74254599999999,NaN,1,Woodland Park Middle School,1,NaN,0
4906550,385000.0,2021-01-05,2306 Lockhaven DR,80909,2869.0,9169.0,38.8650658,-104.78060450000001,Widefield High School,1,Janitell Junior High School,1,Springs Ranch Elementary School,2
4057889,385000.0,2021-01-04,9713 Fleece Flower WY,80831,3088.0,7219.0,38.9730365,-104.6056957,Vista Ridge High School,3,Horizon Middle School,3,James Irwin Charter Academy,3
2460679,387000.0,2021-01-04,739 S Lone Cowboy DR,81007,1965.0,54885.6,38.3159909,-104.805826,Mitchell High School,2,Prairie View Middle School,2,Buena Vista Elementary School,3
5093196,387000.0,2021-01-08,4716 Skywriter CR,80922,2319.0,8034.0,38.9010985,-104.7147488,Nikola Tesla Education Opportunity Center,2,North Middle School,3,Taylor Elementary School,2
3699963,388000.0,2021-01-08,7844 Black Walnut DR,80920,3077.0,5369.0,38.94482989999999,-104.74382209999999,Falcon High School,4,NaN,3,Columbine Elementary School,3
1159891,390000.0,2021-01-06,6230 Poudre WY,80923,2221.0,6825.0,38.9214744,-104.7112403,Pueblo West High School,3,Watson Junior High School,3,Grand Mountain School,4
6909530,390000.0,2021-01-08,2516 Equine CT,80922,2636.0,5716.0,38.8697998,-104.6890618,Sand Creek High School,2,Skyview Middle School,3,NaN,4
7667507,390000.0,2021-01-07,7357 Weatherwood DR,80927,2229.0,4725.0,38.93518900000001,-104.6581572,Liberty High School,3,Jack Swigert Aerospace Academy,3,Evans International Elementary School,NaN
4295740,394000.0,2021-01-04,2060 Rimwood DR,80918,1756.0,9057.0,38.8911303,-104.78849079999999,Vista Ridge High School,3,Galileo School Of Math And Science,2,Belle Creek Charter School,3
6246979,395000.0,2021-01-06,7930 Summit Ridge PL,80920,1961.0,5244.0,38.946912,-104.78712320000001,Power Technical Early College,2,Falcon Middle School,3,Taylor Elementary School,3
1152866,395000.0,2021-01-08,1006 North Star DR,80905,1529.0,7700.0,38.8106905,-104.8469896,Vista Ridge High School,5,Sky View Middle School,5,NaN,4
4713684,400000.0,2021-01-05,4339 Apache Plume DR,80920,2608.0,5525.0,38.9628784,-104.746511,Launch High School,4,Skyview Middle School,4,French Elementary School,4
5789850,406000.0,2021-01-08,809 Regent CT,80817,2739.0,10245.0,38.7040611,-104.6926057,Aspen Valley Campus,1,Jenkins Middle School,3,Grand Peak Academy,2
4972547,407000.0,2021-01-08,6657 Lucky Star LN,80923,1854.0,3764.0,38.9278847,-104.68896099999999,Cheyenne Mountain High School,3,Skyview Middle School,3,Wilson Elementary School,4
5560162,410000.0,2021-01-04,8535 Vanderwood RD,80908,2621.0,6311.0,38.9537468,-104.6988133,Liberty High School,3,Horizon Middle School,4,Audubon Elementary School,2
4705393,410000.0,2021-01-05,6623 Kari CT,80915,2727.0,8295.0,38.8671189,-104.7055904,Welte Education Center,2,Skyview Middle School,3,Bennett Ranch Elementary School,4
9336965,411000.0,2021-01-04,5627 Spoked Wheel DR,80923,2584.0,12632.4,38.9315976,-104.7269151,Vista Ridge High School,3,Mann Middle School,3,Cedar Ridge Elementary School,3
9379713,412000.0,2021-01-07,6840 Dauntless CT,80919,2198.0,11822.18,38.9304646,-104.8230038,Vista Ridge High School,4,Mountain Ridge Middle School,4,Odyssey Elementary School,4
1629321,412500.0,2021-01-05,4106 Pianta DR,80918,3155.0,11250.0,38.8911604,-104.779123,Power Technical Early College,3,Cheyenne Mountain Junior High School,2,Prairie Hills Elementary School,3
8116614,414990.0,2021-01-06,12785 Morning Breeze WY,80931,2840.0,6569.0,38.9702223,-104.584321,Vista Ridge High School,3,Timberview Middle School,3,Ridgeview Elementary School,4
4027149,417888.0,2021-01-08,3210 Greenway PL,80917,2650.0,8700.0,38.8778881,-104.7506811,Civa Charter Academy,2,Janitell Junior High School,1,Remington Elementary School,2
6031727,419000.0,2021-01-04,8035 Ferguson RD,80831,3012.0,6069.0,38.9491428,-104.59409409999999,Launch High School,0,Skyview Middle School,3,Inspiration View Elementary School,3
2054898,419900.0,2021-01-04,9337 Prairie Clover DR,80920,2241.0,7489.0,38.9652275,-104.7477871,Falcon High School,4,Timberview Middle School,4,NaN,4
4632237,421060.0,2021-01-06,12755 Morning Breeze WY,80931,2482.0,7309.0,38.970114,-104.5852365,Doherty High School,3,Horizon Middle School,3,Grant Elementary School,4
9383681,423500.0,2021-01-08,4875 Braddock DR,80920,2663.0,7562.0,38.9487677,-104.7361659,Patriot High School,4,Jenkins Middle School,4,High Plains Elementary School,3
2600887,423638.0,2021-01-07,692 Sage Forest LN,80132,1457.0,4050.0,39.0683125,-104.8122293,Liberty High School,4,Eagleview Middle School,4,Skyway Park Elementary School,4
2940422,425000.0,2021-01-04,5582 Vermillion Bluffs DR,80923,3440.0,8570.0,38.9126052,-104.7147032,Falcon High School,3,Russell Middle School,3,Explorer Elementary School,2
2291236,425500.0,2021-01-06,35029 Ford RD,81006,3267.0,119790.0,39.0072913,-104.7474248,Liberty High School,5,Falcon Middle School,NaN,Mesa Elementary School,5
2548781,430000.0,2021-01-07,7737 Sandsmere DR,80908,2994.0,5000.0,38.9470303,-104.6745377,Lewis-Palmer High School,3,Sabin Middle School,3,Ridgeview Elementary School,2
8077152,430000.0,2021-01-04,215 Rutgers PL,80863,2108.0,99752.4,38.9689542,-105.09133999999999,Vista Ridge High School,3,Falcon Middle School,3,Grand Peak Academy,2
1049532,430000.0,2021-01-04,6170 Castlewood LN,80918,2431.0,11200.0,38.9209948,-104.7956025,Pine Creek High School,2,Timberview Middle School,2,Remington Elementary School,2
4731556,431000.0,2021-01-07,5912 O'Leary CT,80525,2025.0,6969.6,40.5028994,-105.07156459999999,Vista Ridge High School,5,Falcon Middle School,4,Freedom Elementary School,5
9312827,435000.0,2021-01-08,13106 Canyons Edge DR,80921,2340.0,4500.0,39.0226584,-104.81010040000001,Woodland Park High School,5,Timberview Middle School,4,Rockrimmon Elementary School,4
2749597,438000.0,2021-01-06,13205 Shoshone ST,80234,1708.0,4794.0,38.8571559,-104.6974057,Aspen Valley Campus,2,Discovery Canyon Campus Middle School,3,Grant Elementary School,2
5172209,440000.0,2021-01-06,103 Lake CR,80814,2324.0,44431.2,38.7918387,-104.8486781,Colorado Early College Fort Collins,5,Skyview Middle School,5,Meridian Ranch Elementary School,NaN
3511957,441000.0,2021-01-04,6732 Knight DR,80918,2291.0,10450.0,38.9293655,-104.7997055,The Classical Academy High School,2,Chinook Trail Middle School,NaN,Penrose Elementary School,3
5799071,445000.0,2021-01-04,7269 Thorn Brush WY,80923,2782.0,5000.0,38.9348334,-104.6935342,Power Technical Early College,3,NaN,NaN,Woodmen Hills Elementary School,4
7775379,450000.0,2021-01-05,1710 Vickers DR,80918,2487.0,11195.0,38.9169547,-104.7962863,Cheyenne Mountain High School,4,Skyview Middle School,NaN,Explorer Elementary School,2
5095994,450000.0,2021-01-06,625 Slocum RD,80930,3097.0,207781.0,38.840886,-104.515553,Aspen Valley Campus,NaN,Woodland Park Middle School,NaN,Meridian Ranch Elementary School,NaN
2949873,450000.0,2021-01-05,18320 Comanche TR,80817,2990.0,230868.0,38.56507300000001,-104.7128,Vista Ridge High School,NaN,Russell Middle School,NaN,Prairie Hills Elementary School,NaN
6864936,454313.0,2021-01-04,6268 Ashmore LN,80927,3260.0,14637.0,38.9227633,-104.65432609999999,Civa Charter Academy,3,Webber Middle School,NaN,Antelope Trails Elementary School,NaN
8063090,459100.0,2021-01-04,10931 Tarbell DR,80925,3184.0,6082.0,38.7438097,-104.6263828,NaN,2,The Classical Academy Middle School,NaN,Odyssey Elementary School,NaN
9151655,460000.0,2021-01-04,2635 Stoneridge DR,80919,2539.0,9471.0,38.9071203,-104.8747192,NaN,4,Horizon Middle School,NaN,Chinook Trail Elementary School,5
3802877,465000.0,2021-01-08,17003 Wellington DR,80134,3042.0,6534.0,39.5228512,-104.7930495,Vista Ridge High School,4,Cheyenne Mountain Junior High School,NaN,Grand Peak Academy,4
7310328,470000.0,2021-01-05,1762 Willow Park WY,80132,3374.0,9176.0,39.1002755,-104.85959070000001,Mesa Ridge High School,5,NaN,NaN,Gateway Elementary School,4
8070921,473000.0,2021-01-06,12731 Morning Breeze WY,80831,3527.0,7309.37,38.970079,-104.58599079999999,Colorado Springs Early Colleges,3,NaN,NaN,King Elementary School,4
7630442,474000.0,2021-01-04,842 Redemption PT,80905,2603.0,4035.0,38.80699329999999,-104.842239,Chaparral High School,5,NaN,NaN,Werner Elementary School,4
8316013,475000.0,2021-01-05,10507 Wrangell DR,80924,2482.0,7065.0,38.9828574,-104.73719659999999,Palmer Ridge High School,5,NaN,NaN,The Classical Academy Charter,5
9133696,475000.0,2021-01-08,3710 Pony Tracks DR,80922,4067.0,10752.0,38.8852726,-104.7082786,Falcon High School,2,NaN,NaN,Evans International Elementary School,4
9042849,475000.0,2021-01-06,395 Oxbow DR,80132,3132.0,5929.0,39.06293170000001,-104.8338107,Cheyenne Mountain High School,4,NaN,NaN,Canon Elementary School,4
1286787,480000.0,2021-01-04,14686 Blue Wings WY,80921,3348.0,8646.0,39.0446581,-104.840512,Pine Creek High School,5,NaN,NaN,NaN,4
3350344,485000.0,2021-01-08,817 Spectrum LP,80921,3333.0,5519.0,39.024914,-104.812404,Sand Creek High School,5,NaN,NaN,High Plains Elementary School,4
6082838,500000.0,2021-01-08,10255 Heritage Park TR,80831,2742.0,217800.0,38.9801793,-104.5212494,Lewis-Palmer High School,3,NaN,NaN,Ridgeview Elementary School,4
1154566,500000.0,2021-01-05,8125 Misty Moon DR,80924,3788.0,6000.0,38.950173,-104.70458,The Classical Academy High School,3,NaN,NaN,King Elementary School,2
8345006,506888.0,2021-01-06,5541 Silverstone TE,80919,3364.0,4804.0,38.91209620000001,-104.8648913,The Classical Academy High School,4,NaN,NaN,NaN,5
8647948,515000.0,2021-01-05,7345 Sand Trap DR,80925,3168.0,27878.0,38.7256632,-104.6527015,Falcon High School,2,NaN,NaN,Prairie Heights Elementary School,3
9114159,536560.0,2021-01-05,6324 Knapp DR,80924,3094.0,9969.0,38.9742072,-104.7192018,Vista Ridge High School,4,NaN,NaN,NaN,4
4175769,550000.0,2021-01-04,4670 Centauri RD,80919,4020.0,11529.0,38.9042969,-104.8664865,Colorado Springs Early Colleges,4,NaN,NaN,Inspiration View Elementary School,5
2120941,550000.0,2021-01-05,334 Winding Meadow WY,80132,3545.0,23000.0,39.0946378,-104.83431230000001,Mesa Ridge High School,4,NaN,NaN,NaN,2
5748004,550000.0,2021-01-06,284 Commanche RD,81252,2908.0,661240.8,38.8084851,-104.8368035,Liberty High School,5,NaN,NaN,Grand Mountain School,4
3420040,556000.0,2021-01-06,8056 Old Exchange DR,80920,4401.0,11458.0,38.9528471,-104.7633745,Colorado Springs Early Colleges,4,NaN,NaN,NaN,4
9170316,558775.0,2021-01-06,3270 Red Cavern RD,80908,3748.0,7200.0,38.9914435,-104.7713206,Lewis-Palmer High School,5,NaN,NaN,Chipeta Elementary School,5
3228364,559000.0,2021-01-04,316 Gold Claim TE,80905,3843.0,12963.0,38.8288448,-104.850638,Cheyenne Mountain High School,NaN,NaN,NaN,Cherokee Trail Elementary School,3
7300723,560000.0,2021-01-08,388 Valley Of The Sun DR,80440,1784.0,40075.0,39.247731,-106.09723999999999,Rampart High School,NaN,NaN,NaN,Lewis-Palmer Elementary School,NaN
2161871,561000.0,2021-01-04,190 Ute RD,80816,3760.0,69260.4,38.9184176,-105.210545,Pine Creek High School,NaN,NaN,NaN,Meridian Ranch Elementary School,2
4317530,565000.0,2021-01-08,1760 Smoke Ridge DR,80919,4271.0,10416.0,38.9279754,-104.8591664,Zebulon Pike,4,NaN,NaN,Skyway Park Elementary School,2
7212737,569250.0,2021-01-04,9220 Allana CT,80920,3837.0,12597.0,38.966259,-104.7791002,NaN,4,NaN,NaN,Chinook Trail Elementary School,4
4734761,570000.0,2021-01-08,15795 Candle Creek DR,80132,4004.0,9375.0,39.0638702,-104.8314851,NaN,4,NaN,NaN,Remington Elementary School,4
9105673,575000.0,2021-01-06,600 El Paso RD,80133,4548.0,23247.0,38.8602421,-104.8119691,NaN,1,NaN,NaN,Bear Creek Elementary School,4
3950204,598900.0,2021-01-05,122 N 7th ST,80905,2598.0,3990.0,38.8365914,-104.83741309999999,Civa Charter Academy,3,NaN,NaN,Antelope Trails Elementary School,3
9468134,600000.0,2021-01-07,250 Lost Creek WY,80132,4106.0,17816.04,39.10363359999999,-104.83184990000001,Village High School,5,NaN,NaN,The Classical Academy Charter,4
2631674,615000.0,2021-01-08,1901 Parkview BL,80905,3238.0,16000.0,38.8132482,-104.8551758,Lewis-Palmer High School,5,NaN,NaN,Peyton Elementary School,5
9502834,620000.0,2021-01-05,1905 Mesa RD,80904,2921.0,22142.0,38.8594773,-104.8477463,Community Prep Charter School,3,NaN,NaN,Grand Peak Academy,4
3304328,624000.0,2021-01-05,540 Black Bear TR,80863,3306.0,17119.0,38.9865001,-105.05886940000002,Palmer High School,3,NaN,NaN,Chipeta Elementary School,2
1210365,637076.0,2021-01-08,1949 Canyonpoint LN,80108,3476.0,4225.0,39.0092474,-104.79832950000001,Palmer Ridge High School,5,NaN,NaN,Sunrise Elementary School,4
1062358,640452.0,2021-01-04,4958 Janga DR,80924,4389.0,10056.0,38.9803587,-104.7336497,Cheyenne Mountain High School,4,NaN,NaN,Ranch Creek Elementary,5
4725073,660000.0,2021-01-04,335 Cheshire CT,80906,4237.0,15455.09,38.763508,-104.8242692,Coronado High School,2,NaN,NaN,Chipeta Elementary School,5
4957869,670000.0,2021-01-08,15612 Colorado Central WY,80132,3960.0,10467.0,39.0577327,-104.82644640000001,Woodland Park High School,NaN,NaN,NaN,Monument Charter Academy,4
8259113,680000.0,2021-01-05,6125 Templeton Gap RD,80923,3450.0,213880.0,38.918285,-104.72108399999999,The Classical Academy High School,NaN,NaN,NaN,Skyway Park Elementary School,3
5770989,685000.0,2021-01-08,7146 Bell DR,80920,2880.0,43560.0,38.9352797,-104.7878982,Liberty High School,NaN,NaN,NaN,Academy Endeavour Elementary School,3
7031746,715000.0,2021-01-07,50 Ravenglass WY,80906,4679.0,13318.0,38.7493971,-104.8318271,Harrison High School,NaN,NaN,NaN,Mountain View Elementary School,5
5813721,735000.0,2021-01-04,5750 Gladstone ST,80906,2993.0,11425.0,38.7459904,-104.8358191,NaN,NaN,NaN,NaN,Buena Vista Elementary School,5
6665602,760000.0,2021-01-04,16435 Fairchild AV,80132,3169.0,223027.0,39.070669,-104.87644099999999,NaN,NaN,NaN,NaN,NaN,4
6433538,795000.0,2021-01-04,3129 Soaring Eagle LN,80109,4303.0,18557.0,38.850535,-104.70375809999999,NaN,NaN,NaN,NaN,Summit Elementary School,2
3296586,807903.0,2021-01-05,907 Graywoods TE,80132,4004.0,14296.0,38.8338816,-104.82136340000001,NaN,NaN,NaN,NaN,Trailblazer Elementary School,NaN
3553464,845000.0,2021-01-04,13025 Falcon HW,80831,2733.0,1701018.0,38.923717,-104.58492199999999,NaN,NaN,NaN,NaN,Academy International Elementary School,3
8705838,890000.0,2021-01-07,1303 Old Cedar CV,80132,5292.0,44431.0,39.1192908,-104.85198609999999,NaN,NaN,NaN,NaN,Bear Creek Elementary School,4
1517183,950000.0,2021-01-08,510 Bewick PT,80906,5319.0,28590.0,38.780893,-104.855526,NaN,NaN,NaN,NaN,Steele Elementary School,NaN
8079665,950000.0,2021-01-06,9958 Highway 78 HW,81023,3400.0,2520382.0,38.0180491,-105.0490402,NaN,NaN,NaN,NaN,Buena Vista Elementary School,NaN
9327851,975000.0,2021-01-05,3015 Blodgett DR,80919,5287.0,22382.0,38.95258,-104.8824506,NaN,NaN,NaN,NaN,Lewis-Palmer Elementary School,NaN
8299280,1098000.0,2021-01-07,19858 Kershaw CT,80132,6700.0,108900.0,39.1280845,-104.7909753,NaN,NaN,NaN,NaN,Gold Camp Elementary School,NaN
